,subject,trial,leftrating,rightrating,rt,choice,correct
3172,49,81,5,0,1653,1,1
3173,49,82,5,2,1517,1,1
3174,49,83,5,2,1311,1,1
3175,49,84,7,5,1092,1,1
3176,49,85,6,3,1141,1,1
3177,49,86,1,3,1557,1,0
3178,49,87,4,5,1482,1,0
3179,49,88,0,5,1170,0,1
3180,49,89,0,1,1350,1,0
3181,49,90,2,4,934,0,1
3182,49,91,4,0,838,1,1
3183,49,92,0,3,1342,1,0
3184,49,93,3,5,1770,0,1
3185,49,94,1,3,982,0,1
3186,49,95,3,6,910,0,1
3187,49,96,0,5,1310,0,1
3188,49,97,0,2,806,0,1
3189,49,98,5,5,972,0,0
3190,49,99,4,3,1035,0,0
3191,49,100,7,4,978,1,1
3192,51,1,3,1,3763,1,1
3193,51,2,0,1,3304,1,0
3194,51,3,1,3,3963,0,1
3195,51,4,0,1,3150,0,1
3196,51,5,0,3,2220,0,1
3197,51,6,2,2,2112,0,0
3198,51,7,0,2,3058,1,0
3199,51,8,1,3,1555,0,1
3200,51,9,4,1,1401,1,1
3201,51,10,0,1,1736,0,1
3202,51,11,2,4,1612,0,1
3203,51,12,2,2,2199,0,0
3204,51,13,0,2,4062,1,0
3205,51,14,0,2,2050,0,1
3206,51,15,3,2,1632,1,1
3207,51,16,2,0,2401,1,1
3208,51,17,2,0,1450,1,1
3209,51,18,1,2,3330,1,0
3210,51,19,1,0,3707,1,1
3211,51,20,2,2,3778,1,0
3212,51,21,3,0,1321,1,1
3213,51,22,3,2,3926,0,0
3214,51,23,2,3,2990,1,0
3215,51,24,5,1,1611,1,1
3216,51,25,1,0,1980,1,1
3217,51,26,3,1,1775,1,1
3218,51,27,2,0,1324,1,1
3219,51,28,1,2,1212,0,1
3220,51,29,2,0,1600,1,1
3221,51,30,2,0,1996,1,1
3222,51,31,0,5,1058,0,1
3223,51,32,3,2,2265,0,0
3224,51,33,1,0,1451,0,0
3225,51,34,2,4,2110,0,1
3226,51,35,1,1,1079,0,0
3227,51,36,2,1,1292,1,1
3228,51,37,0,2,1568,0,1
3229,51,38,0,2,878,0,1
3230,51,39,0,2,1205,0,1
3231,51,40,2,2,2090,1,0
3232,51,41,2,1,1535,1,1
3233,51,42,2,1,3676,0,0
3234,51,43,1,2,1189,0,1
3235,51,44,2,1,1316,1,1
3236,51,45,1,0,3739,1,1
3237,51,46,2,3,2228,1,0
3238,51,47,1,2,2123,1,0
3239,51,48,4,2,2122,1,1
3240,51,49,1,0,3314,1,1
3241,51,50,1,0,1391,1,1
3242,51,51,0,4,1417,0,1
3243,51,52,1,0,2635,0,0
3244,51,53,3,0,1805,1,1
3245,51,54,0,0,1743,0,0
3246,51,55,2,4,1946,0,1
3247,51,56,2,3,1457,0,1
3248,51,57,4,2,1457,1,1
3249,51,58,1,0,2844,1,1
3250,51,59,4,3,2279,1,1
3251,51,60,2,1,1042,1,1
3252,51,61,1,2,2640,1,0
3253,51,62,1,1,2024,1,0
3254,51,63,2,3,1591,0,1
3255,51,64,0,1,1417,0,1
3256,51,65,0,4,2750,0,1
3257,51,66,0,1,2384,0,1
3258,51,67,2,3,1996,0,1
3259,51,68,1,4,1550,0,1
3260,51,69,4,3,2031,1,1
3261,51,70,2,0,3532,1,1
3262,51,71,0,0,1668,0,0
3263,51,72,2,1,1696,0,0
3264,51,73,3,2,2094,1,1
3265,51,74,1,0,2807,1,1
3266,51,75,1,1,1642,1,0
3267,51,76,0,4,1220,0,1
3268,51,77,3,2,1983,1,1
3269,51,78,1,1,1317,1,0
3270,51,79,0,3,1087,0,1
3271,51,80,0,1,1014,1,0
3272,51,81,4,3,1832,0,0
3273,51,82,2,1,1641,0,0
3274,51,83,1,2,1892,0,1
3275,51,84,0,0,1593,1,0
3276,51,85,1,0,2608,1,1
3277,51,86,2,1,1564,1,1
3278,51,87,5,3,1261,1,1
3279,51,88,2,2,2136,0,0
3280,51,89,1,0,1589,1,1
3281,51,90,4,1,1085,1,1
3282,51,91,3,2,2760,1,1
3283,51,92,2,2,1219,1,0
3284,51,93,2,0,1522,1,1
3285,51,94,1,1,1504,1,0
3286,51,95,2,2,1395,1,0
3287,51,96,0,1,1978,0,1
3288,51,97,1,4,1412,0,1
3289,51,98,0,0,1737,1,0
3290,51,99,0,0,2673,0,0
3291,51,100,5,2,1269,1,1
3292,52,1,2,5,1047,1,0
3293,52,2,2,0,1254,1,1
3294,52,3,0,2,1573,1,0
3295,52,4,2,6,699,0,1
3296,52,5,2,3,694,1,0
3297,52,6,2,1,1160,1,1
3298,52,7,5,5,1417,1,0
3299,52,8,5,6,942,0,1
3300,52,9,4,6,1320,0,1
3301,52,10,3,0,2071,0,0
3302,52,11,4,2,926,1,1
3303,52,12,3,4,1224,0,1
3304,52,13,3,0,851,1,1
3305,52,14,0,2,2990,1,0
3306,52,15,3,0,1396,0,0
3307,52,16,3,3,863,1,0
3308,52,17,0,2,1173,0,1
3309,52,18,2,3,1920,0,1
3310,52,19,2,2,754,1,0
3311,52,20,1,1,1163,1,0
3312,52,21,2,2,1475,1,0
3313,52,22,2,2,1072,1,0
3314,52,23,2,0,2280,1,1
3315,52,24,4,2,751,1,1
3316,52,25,0,2,1225,0,1
3317,52,26,3,1,735,1,1
3318,52,27,2,2,1549,1,0
3319,52,28,2,3,1531,0,1
3320,52,29,5,6,683,0,1
3321,52,30,2,2,1239,0,0
3322,52,31,2,1,2483,0,0
3323,52,32,1,0,1374,1,1
3324,52,33,0,2,2408,1,0
3325,52,34,4,5,894,0,1
3326,52,35,2,0,1060,1,1
3327,52,36,4,2,1061,1,1
3328,52,37,3,0,1207,1,1
3329,52,38,3,2,745,0,0
3330,52,39,5,5,886,1,0
3331,52,40,4,2,1894,0,0
3332,52,41,2,4,1241,0,1
3333,52,42,0,2,1304,1,0
3334,52,43,2,0,1405,1,1
3335,52,44,2,3,771,0,1
3336,52,45,6,6,710,1,0
3337,52,46,2,5,1031,1,0
3338,52,47,2,1,855,1,1
3339,52,48,0,3,1187,0,1
3340,52,49,0,2,921,0,1
3341,52,50,1,0,945,1,1
3342,52,51,3,1,1067,1,1
3343,52,52,0,1,1396,0,1
3344,52,53,5,2,700,1,1
3345,52,54,2,1,943,1,1
3346,52,55,2,6,619,0,1
3347,52,56,5,4,999,1,1
3348,52,57,4,5,1226,1,0
3349,52,58,2,2,1539,1,0
3350,52,59,2,0,1074,0,0
3351,52,60,4,0,1020,1,1
3352,52,61,4,2,1188,1,1
3353,52,62,4,3,655,1,1
3354,52,63,4,0,1196,1,1
3355,52,64,4,3,632,1,1
3356,52,65,0,0,1184,0,0
3357,52,66,4,9,903,1,0
3358,52,67,6,2,968,1,1
3359,52,68,4,1,952,1,1
3360,52,69,4,3,867,0,0
3361,52,70,3,0,699,1,1
3362,52,71,5,2,791,1,1
3363,52,72,2,2,637,1,0
3364,52,73,6,5,769,1,1
3365,52,74,2,2,954,1,0
3366,52,75,2,2,1309,1,0
3367,52,76,2,2,1120,1,0
3368,52,77,5,0,1053,1,1
3369,52,78,3,4,970,0,1
3370,52,79,3,3,877,0,0
3371,52,80,3,2,1641,1,1
3372,52,81,2,2,722,0,0
3373,52,82,6,2,685,1,1
3374,52,83,5,2,959,1,1
3375,52,84,6,5,725,1,1
3376,52,85,0,2,923,0,1
3377,52,86,2,2,1231,1,0
3378,52,87,1,5,908,0,1
3379,52,88,2,4,1754,1,0
3380,52,89,0,0,1064,0,0
3381,52,90,4,2,1095,1,1
3382,52,91,4,7,767,0,1
3383,52,92,1,4,649,0,1
3384,52,93,5,2,1056,1,1
3385,52,94,4,6,566,0,1
3386,52,95,2,0,1313,1,1
3387,52,96,0,2,1512,0,1
3388,52,97,0,2,1808,1,0
3389,52,98,2,2,912,0,0
3390,52,99,1,3,893,0,1
3391,52,100,0,2,1421,1,0
3392,53,1,3,2,794,1,1
3393,53,2,2,0,1819,1,1
3394,53,3,1,0,1339,0,0
3395,53,4,1,3,646,0,1
3396,53,5,5,2,1390,1,1
3397,53,6,2,2,1692,0,0
3398,53,7,0,2,1287,1,0
3399,53,8,1,1,1839,0,0
3400,53,9,3,5,1697,1,0
3401,53,10,2,2,1271,1,0
3402,53,11,0,0,1501,0,0
3403,53,12,5,2,1284,1,1
3404,53,13,2,0,1657,1,1
3405,53,14,7,5,1176,0,0
3406,53,15,2,5,883,0,1
3407,53,16,0,2,3126,0,1
3408,53,17,0,0,2337,0,0
3409,53,18,2,0,1491,1,1
3410,53,19,0,5,1527,0,1
3411,53,20,0,5,3143,0,1
3412,53,21,3,0,5699,1,1
3413,53,22,0,2,1762,0,1
3414,53,23,1,5,1353,0,1
3415,53,24,2,3,671,0,1
3416,53,25,0,2,1476,0,1
3417,53,26,0,2,2290,1,0
3418,53,27,3,3,1332,1,0
3419,53,28,0,5,1373,0,1
3420,53,29,1,1,1720,1,0
3421,53,30,0,0,1357,1,0
3422,53,31,2,1,2145,0,0
3423,53,32,2,0,1233,1,1
3424,53,33,2,0,1053,1,1
3425,53,34,5,10,984,0,1
3426,53,35,3,3,812,1,0
3427,53,36,0,0,1395,1,0
3428,53,37,2,5,1908,0,1
3429,53,38,3,0,1253,1,1
3430,53,39,7,3,613,0,0
3431,53,40,3,8,1312,0,1
3432,53,41,2,3,952,1,0
3433,53,42,5,1,2184,0,0
3434,53,43,3,1,1077,1,1
3435,53,44,7,3,1096,1,1
3436,53,45,3,2,1396,1,1
3437,53,46,2,0,1280,0,0
3438,53,47,7,3,956,1,1
3439,53,48,7,2,1911,1,1
3440,53,49,3,0,2699,0,0
3441,53,50,3,2,1496,1,1
3442,53,51,1,3,1725,0,1
3443,53,52,10,6,923,1,1
3444,53,53,0,0,2514,1,0
3445,53,54,2,0,1714,0,0
3446,53,55,2,2,1265,1,0
3447,53,56,2,5,1297,0,1
3448,53,57,1,2,1226,0,1
3449,53,58,3,0,1295,1,1
3450,53,59,5,3,1528,1,1
3451,53,60,3,0,1066,1,1
3452,53,61,0,3,1612,0,1
3453,53,62,0,2,2026,0,1
3454,53,63,6,3,1844,1,1
3455,53,64,5,5,1379,0,0
3456,53,65,0,2,1470,0,1
3457,53,66,3,1,1876,1,1
3458,53,67,0,2,1515,0,1
3459,53,68,3,0,1145,1,1
3460,53,69,0,5,1075,0,1
3461,53,70,0,1,827,0,1
3462,53,71,6,7,1163,0,1
3463,53,72,0,0,891,0,0
3464,53,73,5,0,2005,1,1
3465,53,74,1,0,2215,0,0
3466,53,75,5,3,1380,1,1
3467,53,76,2,0,4872,0,0
3468,53,77,0,3,796,0,1
3469,53,78,5,0,1026,1,1
3470,53,79,6,1,1510,0,0
3471,53,80,2,0,1232,1,1
3472,53,81,7,3,1012,1,1
3473,53,82,2,2,1212,1,0
3474,53,83,5,0,925,1,1
3475,53,84,0,0,865,0,0
3476,53,85,1,0,1283,1,1
3477,53,86,5,0,742,1,1
3478,53,87,7,2,980,1,1
3479,53,88,5,6,1034,0,1
3480,53,89,3,6,1507,0,1
3481,53,90,0,2,2428,1,0
3482,53,91,0,0,1568,1,0
3483,53,92,0,2,1603,1,0
3484,53,93,0,0,1347,1,0
3485,53,94,0,2,833,0,1
3486,53,95,10,5,817,1,1
3487,53,96,1,2,1051,0,1
3488,53,97,3,0,1137,1,1
3489,53,98,0,0,1618,0,0
3490,53,99,5,3,810,1,1
3491,53,100,0,2,1144,0,1
3492,54,1,4,2,1181,0,0
3493,54,2,2,4,1670,0,1
3494,54,3,10,8,2378,0,0
3495,54,4,2,10,1666,0,1
3496,54,5,4,2,1679,1,1
3497,54,6,2,2,1436,1,0
3498,54,7,2,10,929,0,1
3499,54,8,2,10,2414,1,0
3500,54,9,2,5,1220,0,1
3501,54,10,2,4,1845,0,1
3502,54,11,2,2,1454,1,0
3503,54,12,8,5,1911,1,1
3504,54,13,9,2,1724,0,0
3505,54,14,2,10,5596,1,0
3506,54,15,5,8,1218,0,1
3507,54,16,10,2,1409,1,1
3508,54,17,10,2,1850,0,0
3509,54,18,4,4,1227,0,0
3510,54,19,10,2,3178,0,0
3511,54,20,2,8,1199,0,1
3512,54,21,2,10,1326,0,1
3513,54,22,0,8,2499,1,0
3514,54,23,5,8,1191,0,1
3515,54,24,10,5,1493,1,1
3516,54,25,4,10,1621,1,0
3517,54,26,2,10,1082,0,1
3518,54,27,5,5,1385,1,0
3519,54,28,5,2,2354,0,0
3520,54,29,2,2,1126,1,0
3521,54,30,8,4,2809,0,0
3522,54,31,2,2,1399,1,0
3523,54,32,8,8,1283,0,0
3524,54,33,5,8,2076,0,1
3525,54,34,8,2,1490,1,1
3526,54,35,8,0,1386,0,0
3527,54,36,2,2,1081,0,0
3528,54,37,5,10,821,0,1
3529,54,38,4,2,2005,1,1
3530,54,39,2,2,2213,0,0
3531,54,40,9,10,1105,0,1
3532,54,41,0,8,1409,0,1
3533,54,42,9,10,1366,0,1
3534,54,43,2,10,1410,0,1
3535,54,44,2,4,1371,0,1
3536,54,45,10,9,1551,1,1
3537,54,46,8,10,1308,1,0
3538,54,47,8,8,3633,0,0
3539,54,48,10,2,1087,1,1
3540,54,49,10,2,1255,1,1
3541,54,50,10,5,1120,1,1
3542,54,51,4,8,1176,1,0
3543,54,52,5,8,1023,0,1
3544,54,53,4,8,1734,1,0
3545,54,54,8,2,923,1,1
3546,54,55,10,2,1015,1,1
3547,54,56,5,2,2136,1,1
3548,54,57,10,2,1068,1,1
3549,54,58,4,5,2190,1,0
3550,54,59,8,10,2429,1,0
3551,54,60,8,8,1620,0,0
3552,54,61,2,10,1162,0,1
3553,54,62,2,2,2106,0,0
3554,54,63,4,10,1970,0,1
3555,54,64,5,2,1703,0,0
3556,54,65,2,6,1412,0,1
3557,54,66,2,8,1511,0,1
3558,54,67,4,2,1182,0,0
3559,54,68,2,2,2138,1,0
3560,54,69,5,0,1449,0,0
3561,54,70,2,2,1196,0,0
3562,54,71,2,2,1035,1,0
3563,54,72,10,8,2983,1,1
3564,54,73,2,10,1523,0,1
3565,54,74,8,2,1625,0,0
3566,54,75,8,4,1059,1,1
3567,54,76,2,2,1231,0,0
3568,54,77,8,2,1364,1,1
3569,54,78,0,5,2004,1,0
3570,54,79,8,4,1866,1,1
3571,54,80,10,10,1277,0,0
3572,54,81,6,2,1744,1,1
3573,54,82,4,10,1107,0,1
3574,54,83,4,2,1212,0,0
3575,54,84,2,2,994,1,0
3576,54,85,6,2,1285,1,1
3577,54,86,2,2,1976,0,0
3578,54,87,4,8,948,0,1
3579,54,88,10,10,630,0,0
3580,54,89,2,10,1382,0,1
3581,54,90,0,4,2764,0,1
3582,54,91,2,9,1606,1,0
3583,54,92,5,8,3232,1,0
3584,54,93,8,8,1829,0,0
3585,54,94,10,10,2020,0,0
3586,54,95,2,10,1133,0,1
3587,54,96,6,10,1135,0,1
3588,54,97,2,10,777,0,1
3589,54,98,2,6,1550,1,0
3590,54,99,4,6,1219,0,1
3591,54,100,2,10,1178,0,1
3592,55,1,10,7,1255,1,1
3593,55,2,3,7,1389,0,1
3594,55,3,4,0,3494,1,1
3595,55,4,5,4,1508,1,1
3596,55,5,8,7,7955,0,0
3597,55,6,3,5,4591,1,0
3598,55,7,3,3,2729,1,0
3599,55,8,0,2,3938,0,1
3600,55,9,4,7,1536,0,1
3601,55,10,5,7,1865,0,1
3602,55,11,4,5,2077,0,1
3603,55,12,10,5,2073,1,1
3604,55,13,8,7,3269,1,1
3605,55,14,5,8,2273,0,1
3606,55,15,7,5,2094,1,1
3607,55,16,5,4,3674,1,1
3608,55,17,0,4,2462,0,1
3609,55,18,7,4,3920,1,1
3610,55,19,7,7,1778,0,0
3611,55,20,5,10,1651,0,1
3612,55,21,6,10,3736,0,1
3613,55,22,2,1,2389,0,0
3614,55,23,6,5,2268,1,1
3615,55,24,6,2,2731,1,1
3616,55,25,5,4,3161,0,0
3617,55,26,8,4,1783,1,1
3618,55,27,5,1,2991,1,1
3619,55,28,7,5,3748,1,1
3620,55,29,5,6,2090,0,1
3621,55,30,5,7,4233,0,1
3622,55,31,6,10,2313,0,1
3623,55,32,10,8,1798,1,1
3624,55,33,8,6,2495,0,0
3625,55,34,6,7,4043,0,1
3626,55,35,5,7,9229,0,1
3627,55,36,2,1,2816,1,1
3628,55,37,4,1,3113,1,1
3629,55,38,7,7,2459,1,0
3630,55,39,5,8,1849,0,1
3631,55,40,1,0,5002,1,1
3632,55,41,2,2,1570,0,0
3633,55,42,2,2,1877,0,0
3634,55,43,8,9,4958,1,0
3635,55,44,10,5,1627,1,1
3636,55,45,5,7,1961,0,1
3637,55,46,4,7,6561,0,1
3638,55,47,5,6,7927,0,1
3639,55,48,8,7,1483,0,0
3640,55,49,0,2,6672,0,1
3641,55,50,4,4,3709,1,0
3642,55,51,4,7,1212,0,1
3643,55,52,3,7,2303,0,1
3644,55,53,8,5,1639,1,1
3645,55,54,8,8,5889,1,0
3646,55,55,7,10,1733,0,1
3647,55,56,8,3,4577,1,1
3648,55,57,5,8,1941,0,1
3649,55,58,5,10,1610,0,1
3650,55,59,4,2,2584,1,1
3651,55,60,4,3,7990,1,1
3652,55,61,5,6,4358,1,0
3653,55,62,8,5,1838,1,1
3654,55,63,0,2,8818,1,0
3655,55,64,4,8,1395,0,1
3656,55,65,5,4,5693,0,0
3657,55,66,5,8,1774,0,1
3658,55,67,6,3,1410,1,1
3659,55,68,5,6,1309,0,1
3660,55,69,4,2,4383,0,0
3661,55,70,5,0,1923,1,1
3662,55,71,10,7,1371,1,1
3663,55,72,1,0,2392,1,1
3664,55,73,4,8,1159,0,1
3665,55,74,4,6,1485,0,1
3666,55,75,7,9,1107,1,0
3667,55,76,3,5,1485,0,1
3668,55,77,0,4,2532,0,1
3669,55,78,4,2,2114,1,1
3670,55,79,6,4,1244,1,1
3671,55,80,7,7,7518,1,0
3672,55,81,2,2,5400,0,0
3673,55,82,9,7,2061,1,1
3674,55,83,6,7,2624,1,0
3675,55,84,7,10,1372,0,1
3676,55,85,7,6,3296,1,1
3677,55,86,3,4,1663,1,0
3678,55,87,5,4,1411,0,0
3679,55,88,1,2,1805,1,0
3680,55,89,3,5,1562,0,1
3681,55,90,7,3,1077,1,1
3682,55,91,7,10,1768,0,1
3683,55,92,5,4,1985,1,1
3684,55,93,5,5,2634,1,0
3685,55,94,6,3,1318,1,1
3686,55,95,5,10,1096,0,1
3687,55,96,7,3,1578,1,1
3688,55,97,7,3,1237,1,1
3689,55,98,9,8,4793,1,1
3690,55,99,0,2,1303,0,1
3691,55,100,10,6,1008,1,1
3692,56,1,3,0,2165,1,1
3693,56,2,2,1,2655,0,0
3694,56,3,1,1,1426,1,0
3695,56,4,2,1,3326,0,0
3696,56,5,1,3,1843,0,1
3697,56,6,0,0,2443,0,0
3698,56,7,0,1,1774,1,0
3699,56,8,4,4,1349,0,0
3700,56,9,3,2,1570,1,1
3701,56,10,0,2,1666,0,1
3702,56,11,0,0,3366,1,0
3703,56,12,3,1,3765,0,0
3704,56,13,1,1,2092,1,0
3705,56,14,2,3,2966,1,0
3706,56,15,1,1,6293,1,0
3707,56,16,1,0,2268,1,1
3708,56,17,0,0,1979,1,0
3709,56,18,3,1,1981,1,1
3710,56,19,0,1,3142,1,0
3711,56,20,0,2,4891,0,1
3712,56,21,2,0,2721,1,1
3713,56,22,0,0,2072,1,0
3714,56,23,1,0,2386,0,0
3715,56,24,0,4,1440,0,1
3716,56,25,3,2,3470,1,1
3717,56,26,0,5,1365,0,1
3718,56,27,1,1,1210,1,0
3719,56,28,0,4,1806,0,1
3720,56,29,0,3,848,0,1
3721,56,30,0,1,1469,1,0
3722,56,31,3,2,1388,1,1
3723,56,32,3,4,2195,0,1
3724,56,33,3,1,4960,1,1
3725,56,34,0,0,1445,0,0
3726,56,35,2,2,1265,0,0
3727,56,36,3,4,1082,0,1
3728,56,37,1,5,3646,0,1
3729,56,38,1,2,1965,0,1
3730,56,39,3,4,1201,0,1
3731,56,40,1,1,2047,1,0
3732,56,41,2,0,1055,1,1
3733,56,42,4,4,933,0,0
3734,56,43,1,0,1550,1,1
3735,56,44,4,3,1412,1,1
3736,56,45,4,2,4080,0,0
3737,56,46,0,4,2075,0,1
3738,56,47,0,3,1651,0,1
3739,56,48,0,2,2488,0,1
3740,56,49,0,1,1432,0,1
3741,56,50,1,2,3250,0,1
3742,56,51,2,0,1239,1,1
3743,56,52,2,1,2328,0,0
3744,56,53,1,0,1485,1,1
3745,56,54,2,2,2336,1,0
3746,56,55,3,1,2785,1,1
3747,56,56,2,1,1331,1,1
3748,56,57,0,1,4826,1,0
3749,56,58,2,4,1415,0,1
3750,56,59,2,2,1522,1,0
3751,56,60,3,4,2027,1,0
3752,56,61,1,1,5082,0,0
3753,56,62,1,0,984,0,0
3754,56,63,2,0,2290,1,1
3755,56,64,1,3,3171,0,1
3756,56,65,2,4,1685,0,1
3757,56,66,2,2,5317,1,0
3758,56,67,2,2,2668,0,0
3759,56,68,1,2,1078,0,1
3760,56,69,0,3,852,0,1
3761,56,70,2,2,1001,0,0
3762,56,71,3,0,1176,1,1
3763,56,72,1,2,1251,0,1
3764,56,73,0,2,3748,1,0
3765,56,74,4,1,2194,1,1
3766,56,75,2,2,2081,0,0
3767,56,76,0,3,1610,1,0
3768,56,77,3,3,2367,1,0
3769,56,78,2,0,1407,1,1
3770,56,79,2,4,1526,0,1
3771,56,80,4,2,1063,1,1
3772,56,81,0,1,2342,0,1
3773,56,82,0,2,974,0,1
3774,56,83,0,3,3531,0,1
3775,56,84,0,4,1718,0,1
3776,56,85,0,3,1048,0,1
3777,56,86,1,1,1602,0,0
3778,56,87,2,3,3800,1,0
3779,56,88,2,1,4639,0,0
3780,56,89,0,1,1101,1,0
3781,56,90,3,1,2050,1,1
3782,56,91,2,2,5383,1,0
3783,56,92,0,1,1646,0,1
3784,56,93,2,4,1463,0,1
3785,56,94,0,2,1683,1,0
3786,56,95,1,3,2365,0,1
3787,56,96,4,1,1146,1,1
3788,56,97,2,0,2567,0,0
3789,56,98,1,4,2975,0,1
3790,56,99,1,1,6008,1,0
3791,56,100,0,1,1868,0,1
